glosa,fecha,id,cuenta_id,centro_costo_id,tipo,valor
"Doc. 001-001-000000048,   400 camisetas",24/03/2025,01dNqNLJ2UxrrbX7,MEegLgo2jhWxxaQ5,,H,240.00
"Doc. 001-001-000000048,   400 camisetas",24/03/2025,01dNqNLJ2UxrrbX7,DGe73Y47BH6xxen2,,D,240.00
CAMISETA CUELLO REDONDO,24/03/2025,Y4er3j9xLcj00a2L,nPeER14y4hGJJap1,,D,18.00
otros,24/03/2025,KVeZLA0BgtRVVb8P,Ejb2k2VNzsGJJdVN,,D,10.89
"Doc. 000-100-000000048,   camisetas",24/03/2025,DGe75pRRwu6xxbn2,MEegLgo2jhWxxaQ5,,H,240.00
CAMISETA CUELLO REDONDO,24/03/2025,Y4er3j9xLcj00a2L,Ejb2k2VNzsGJJdVN,,D,120.00
400 camisetas,24/03/2025,Y4erwm1BWHj00a2L,DGe73Y47BH6xxen2,,H,240.00
"Doc. 001-001-000046436,   otros",24/03/2025,5wboqMGAkcGLLexE,MEegLgo2jhWxxaQ5,,H,12.52
"Doc. 001-001-000046436,   otros",24/03/2025,5wboqMGAkcGLLexE,DGe73Y47BH6xxen2,,D,12.52
400 camisetas,24/03/2025,Y4erwm1BWHj00a2L,Ejb2k2VNzsGJJdVN,,D,240.00
LINO PREMIER WHITE,24/04/2025,Arb65RvAQH9AAayR,DGe73Y47BH6xxen2,,H,1.86
LINO PREMIER WHITE,24/04/2025,Arb65RvAQH9AAayR,nPeER14y4hGJJap1,,D,0.24
"CUELLOS POLIPEINADO 20
AZUL MARINO",24/04/2025,rRbD592KYumKKd6L,DGe73Y47BH6xxen2,,H,77.28
"CUELLOS POLIPEINADO 20
AZUL MARINO",24/04/2025,rRbD592KYumKKd6L,Ejb2k2VNzsGJJdVN,,D,67.20
alim,24/04/2025,0yeln5m9JCK55bER,Y4erkBOW4Uj00a2L,,D,18.44
Uniformes ANNILUNCH 2025,24/04/2025,BXdLEBZvDfOppeJZ,nPeER14mgIGJJap1,,H,597.00
"Descifrar ""MARTIN""",24/04/2025,kPbk1MQyYU066e5Y,RMdR6k90VFlkkdl6,,H,10.72
alim,24/04/2025,0yeln5m9JCK55bER,nPeER14y4hGJJap1,,D,2.77
Asiento de Retencion Doc N. 001-001-000000410,24/04/2025,1qdG0K4X0tlppeN8,gQbW6p4vosYgga6w,,D,33.97
Asiento de Retencion Doc N. 001-001-000000410,24/04/2025,1qdG0K4X0tlppeN8,mBdJ6z51vFzmmd0J,,D,87.35
"CAMBIO FILTRO
HABITACULO,FILTRO AIRE
MOTOR CAMBIO FOCOS
POSTERIORES DIAGNOSTICO
COMPUTARIZADO",24/04/2025,EMaxDvBWnu044a5G,XKdwp2Wq8fQzzegW,,D,45.00
"Doc. 002-100-000053146,   austria",24/04/2025,9pdB4XV9oTm99a8K,DGe73Y47BH6xxen2,,D,61.47
"CAMBIO FILTRO
HABITACULO,FILTRO AIRE
MOTOR CAMBIO FOCOS
POSTERIORES DIAGNOSTICO
COMPUTARIZADO",24/04/2025,EMaxDvBWnu044a5G,DGe73Y47BH6xxen2,,H,45.00
"GABARDINA TORINO I ® -
VERDE QUIRURGICO TINA",24/04/2025,9pdB5L2Gntm99b8K,Ejb2k2VNzsGJJdVN,,D,10.34
"GABARDINA TORINO I ® -
VERDE QUIRURGICO TINA",24/04/2025,9pdB5L2Gntm99b8K,DGe73Y47BH6xxen2,,H,11.89
alim,24/04/2025,0yeln5m9JCK55bER,DGe73Y47BH6xxen2,,H,44.96
alim,24/04/2025,0yeln5m9JCK55bER,Y4erkBOW4Uj00a2L,,D,23.75
LINO PREMIER WHITE,24/04/2025,Arb65RvAQH9AAayR,Ejb2k2VNzsGJJdVN,,D,1.62
"CUELLOS POLIPEINADO 20
AZUL MARINO",24/04/2025,rRbD592KYumKKd6L,nPeER14y4hGJJap1,,D,10.08
"Descifrar ""MARTIN""",24/04/2025,kPbk1MQyYU066e5Y,nPeER14mgIGJJap1,,H,18.00
"Doc. 001-001-000000410,   Uniformes ANNILUNCH 2025",24/04/2025,EMax302Q9f044e5G,MEegLgo2jhWxxaQ5,,D,1266.50
Uniformes ANNILUNCH 2025,24/04/2025,BXdLEBZvDfOppeJZ,nPeER14mgIGJJap1,,H,84.00
"Descifrar ""MARTIN""",24/04/2025,kPbk1MQyYU066e5Y,nPeER14mgIGJJap1,,H,16.00
Uniformes ANNILUNCH 2025,24/04/2025,BXdLEBZvDfOppeJZ,RMdR6k90VFlkkdl6,,H,291.15
Uniformes ANNILUNCH 2025,24/04/2025,BXdLEBZvDfOppeJZ,JvaM8N4KRt800epz,,D,2232.15
Uniformes ANNILUNCH 2025,24/04/2025,BXdLEBZvDfOppeJZ,nPeER14mgIGJJap1,,H,150.00
"Descifrar ""MARTIN""",24/04/2025,kPbk1MQyYU066e5Y,nPeER14mgIGJJap1,,H,37.50
"Doc. 001-001-000000410,   Uniformes ANNILUNCH 2025",24/04/2025,EMax302Q9f044e5G,JvaM8N4KRt800epz,,H,1266.50
Uniformes ANNILUNCH 2025,24/04/2025,BXdLEBZvDfOppeJZ,nPeER14mgIGJJap1,,H,195.00
Uniformes ANNILUNCH 2025,24/04/2025,BXdLEBZvDfOppeJZ,nPeER14mgIGJJap1,,H,360.00
Uniformes ANNILUNCH 2025,24/04/2025,BXdLEBZvDfOppeJZ,nPeER14mgIGJJap1,,H,555.00
"Doc. 001-001-000000409,   Descifrar ""MARTIN""",24/04/2025,nPeEjg0L4hGJJap1,JvaM8N4KRt800epz,,H,82.22
"DESAYUNO MANABA C/CAFE
AMERICANO BISCUITS",24/04/2025,BleXEo0BlHNyyarN,nPeER14y4hGJJap1,,D,1.78
"DESAYUNO MANABA C/CAFE
AMERICANO BISCUITS",24/04/2025,BleXEo0BlHNyyarN,DGe73Y47BH6xxen2,,H,13.62
"DESAYUNO MANABA C/CAFE
AMERICANO BISCUITS",24/04/2025,BleXEo0BlHNyyarN,Y4erkBOW4Uj00a2L,,D,11.84
"Doc. 001-001-000000409,   Descifrar ""MARTIN""",24/04/2025,nPeEjg0L4hGJJap1,MEegLgo2jhWxxaQ5,,D,82.22
"Descifrar ""MARTIN""",24/04/2025,kPbk1MQyYU066e5Y,JvaM8N4KRt800epz,,D,82.22
"GABARDINA TORINO I ® -
VERDE QUIRURGICO TINA",24/04/2025,9pdB5L2Gntm99b8K,nPeER14y4hGJJap1,,D,1.55
"Doc. 009-001-000119587,   CUELLOS POLIPEINADO 20
AZUL MARINO",24/04/2025,kPbkEjGKvs066e5Y,MEegLgo2jhWxxaQ5,,H,77.28
austria,24/04/2025,kPbk1AnWJh066e5Y,Ejb2k2VNzsGJJdVN,,D,53.45
"Doc. 009-001-000119577,   LINO PREMIER WHITE",24/04/2025,xgepMnogptLNNa1p,DGe73Y47BH6xxen2,,D,1.86
"Doc. 170-001-000521513,   alim",24/04/2025,1qdG4AKGKSlppeN8,MEegLgo2jhWxxaQ5,,H,44.96
"Doc. 002-100-000053146,   austria",24/04/2025,9pdB4XV9oTm99a8K,MEegLgo2jhWxxaQ5,,H,61.47
"Doc. 170-001-000521513,   alim",24/04/2025,1qdG4AKGKSlppeN8,DGe73Y47BH6xxen2,,D,44.96
"Doc. 009-001-000119577,   LINO PREMIER WHITE",24/04/2025,xgepMnogptLNNa1p,MEegLgo2jhWxxaQ5,,H,1.86
"Doc. 003-001-000186748,   GABARDINA TORINO I ® -
VERDE QUIRURGICO TINA",24/04/2025,YjbqNpOnpurPPdLN,DGe73Y47BH6xxen2,,D,11.89
austria,24/04/2025,kPbk1AnWJh066e5Y,DGe73Y47BH6xxen2,,H,61.47
"Doc. 001-002-000000690,   CAMBIO FILTRO
HABITACULO,FILTRO AIRE
MOTOR CAMBIO FOCOS
POSTERIORES DIAGNOSTICO
COMPUTARIZADO",24/04/2025,0yelGkJorSK55dER,MEegLgo2jhWxxaQ5,,H,45.00
"Doc. 014-001-000065369,   DESAYUNO MANABA C/CAFE
AMERICANO BISCUITS",24/04/2025,EMaxXyjArT044a5G,PnazpQZ4OIBppdO2,,H,13.62
"Doc. 014-001-000065369,   DESAYUNO MANABA C/CAFE
AMERICANO BISCUITS",24/04/2025,EMaxXyjArT044a5G,DGe73Y47BH6xxen2,,D,13.62
"Doc. 001-002-000000690,   CAMBIO FILTRO
HABITACULO,FILTRO AIRE
MOTOR CAMBIO FOCOS
POSTERIORES DIAGNOSTICO
COMPUTARIZADO",24/04/2025,0yelGkJorSK55dER,DGe73Y47BH6xxen2,,D,45.00
austria,24/04/2025,kPbk1AnWJh066e5Y,nPeER14y4hGJJap1,,D,8.02
Asiento de Retencion Doc N. 001-001-000000410,24/04/2025,1qdG0K4X0tlppeN8,JvaM8N4KRt800epz,,H,121.32
"Doc. 003-001-000186748,   GABARDINA TORINO I ® -
VERDE QUIRURGICO TINA",24/04/2025,YjbqNpOnpurPPdLN,MEegLgo2jhWxxaQ5,,H,11.89
"Doc. 009-001-000119587,   CUELLOS POLIPEINADO 20
AZUL MARINO",24/04/2025,kPbkEjGKvs066e5Y,DGe73Y47BH6xxen2,,D,77.28
"Tablet Xiaomi Redmi Pad SE
(8+256Gb)",24/05/2025,PnazZm3D5IBppaO2,DGe73Y47BH6xxen2,,H,221.00
aliomen,24/05/2025,EMaxXG3y9c044a5G,nPeER14y4hGJJap1,,D,4.83
aliomen,24/05/2025,EMaxXG3y9c044a5G,DGe73Y47BH6xxen2,,H,37.00
aliomen,24/05/2025,EMaxXG3y9c044a5G,Y4erkBOW4Uj00a2L,,D,32.17
alimen,24/05/2025,PnazZm3XqFBppaO2,nPeER14y4hGJJap1,,D,1.34
"BLUSA/REG MAO HIDDEN
BUTTONS SM",24/05/2025,xmbmJw3ZEIYKKdoK,DGe73Y47BH6xxen2,,H,77.19
"BLUSA/REG MAO HIDDEN
BUTTONS SM",24/05/2025,xmbmJw3ZEIYKKdoK,nPeER14y4hGJJap1,,D,10.07
alimen,24/05/2025,PnazZm3XqFBppaO2,Y4erkBOW4Uj00a2L,,D,8.91
"Tablet Xiaomi Redmi Pad SE
(8+256Gb)",24/05/2025,PnazZm3D5IBppaO2,kPbkRBEKvh066a5Y,,D,192.17
"BLUSA/REG MAO HIDDEN
BUTTONS SM",24/05/2025,xmbmJw3ZEIYKKdoK,Ejb2k2VNzsGJJdVN,,D,67.12
"Doc. 091-001-000023683,   Tablet Xiaomi Redmi Pad SE
(8+256Gb)",24/05/2025,9jaKwx1mnUwvvak5,DGe73Y47BH6xxen2,,D,1.00
"Doc. 079-050-000356231,   aliment",24/05/2025,jZdyK3PwPfWzzaJ4,MEegLgo2jhWxxaQ5,,H,177.18
"Doc. 079-050-000356231,   aliment",24/05/2025,jZdyK3PwPfWzzaJ4,DGe73Y47BH6xxen2,,D,177.18
alimen,24/05/2025,PnazZm3XqFBppaO2,DGe73Y47BH6xxen2,,H,10.25
"Doc. 091-001-000023683,   Tablet Xiaomi Redmi Pad SE
(8+256Gb)",24/05/2025,9jaKwx1mnUwvvak5,PnazpQZ4OIBppdO2,,H,1.00
"Doc. 001-001-000013447,   aliomen",24/05/2025,Ejb2L0k4zSGJJeVN,MEegLgo2jhWxxaQ5,,H,37.00
"Doc. 022-002-000075606,   BLUSA/REG MAO HIDDEN
BUTTONS SM",24/05/2025,LqdPBLPlAFmrral4,MEegLgo2jhWxxaQ5,,H,77.19
"Doc. 091-001-000023683,   Tablet Xiaomi Redmi Pad SE
(8+256Gb)",24/05/2025,RMdREGOPKclkkbl6,MEegLgo2jhWxxaQ5,,H,220.00
"Doc. 001-001-000013447,   aliomen",24/05/2025,Ejb2L0k4zSGJJeVN,DGe73Y47BH6xxen2,,D,37.00
"Tablet Xiaomi Redmi Pad SE
(8+256Gb)",24/05/2025,PnazZm3D5IBppaO2,nPeER14y4hGJJap1,,D,28.83
aliment,24/05/2025,Arb6Z6EEOS9AAbyR,Y4erkBOW4Uj00a2L,,D,154.07
"Doc. 091-001-000023683,   Tablet Xiaomi Redmi Pad SE
(8+256Gb)",24/05/2025,RMdREGOPKclkkbl6,DGe73Y47BH6xxen2,,D,220.00
aliment,24/05/2025,Arb6Z6EEOS9AAbyR,DGe73Y47BH6xxen2,,H,177.18
aliment,24/05/2025,Arb6Z6EEOS9AAbyR,nPeER14y4hGJJap1,,D,23.11
"Doc. 001-002-000023470,   alimen",24/05/2025,PnazLkREqFBppdO2,MEegLgo2jhWxxaQ5,,H,10.25
"Doc. 001-002-000023470,   alimen",24/05/2025,PnazLkREqFBppdO2,DGe73Y47BH6xxen2,,D,10.25
"Doc. 022-002-000075606,   BLUSA/REG MAO HIDDEN
BUTTONS SM",24/05/2025,LqdPBLPlAFmrral4,DGe73Y47BH6xxen2,,D,77.19
Asiento de Retencion Doc N. 001-001-000000461,24/06/2025,RMdRE0Lp0Ilkkbl6,JvaM8N4KRt800epz,,H,3.11
Orden de compra : 25001089 MONSERRATTE ENVASES PAPELEROS,24/06/2025,loejpYqpYfJMMbQM,JvaM8N4KRt800epz,,D,57.27
"Doc. 029-941-000224855,   SUMINISTROS DE OFICINA",24/06/2025,xmbmrvZMnsYKKdoK,DGe73Y47BH6xxen2,,D,10.60
UNIFORMES OPERATIVOS PORTIARROZ,24/06/2025,JvaM3w0l1U800dpz,nPeER14mgIGJJap1,,H,190.00
Orden de compra : 25001089 MONSERRATTE ENVASES PAPELEROS,24/06/2025,loejpYqpYfJMMbQM,RMdR6k90VFlkkdl6,,H,7.47
UNIFORMES OPERATIVOS PORTIARROZ,24/06/2025,JvaM3w0l1U800dpz,nPeER14mgIGJJap1,,H,1221.30
Asiento de Retencion Doc N. 001-001-000000460,24/06/2025,Y4erzvEMKij00e2L,mBdJ6z51vFzmmd0J,,D,63.51
"Doc. 029-941-000224855,   SUMINISTROS DE OFICINA",24/06/2025,xmbmrvZMnsYKKdoK,MEegLgo2jhWxxaQ5,,H,10.60
Asiento de Retencion Doc N. 001-001-000000460,24/06/2025,Y4erzvEMKij00e2L,9jaKrz4B8iwvvek5,,D,14.11
UNIFORMES OPERATIVOS PORTIARROZ,24/06/2025,JvaM3w0l1U800dpz,RMdR6k90VFlkkdl6,,H,211.70
Asiento de Retencion Doc N. 001-001-000000461,24/06/2025,RMdRE0Lp0Ilkkbl6,mBdJ6z51vFzmmd0J,,D,2.24
UNIFORMES OPERATIVOS PORTIARROZ,24/06/2025,JvaM3w0l1U800dpz,JvaM8N4KRt800epz,,D,1623.00
Orden de compra : 25001089 MONSERRATTE ENVASES PAPELEROS,24/06/2025,loejpYqpYfJMMbQM,nPeER14mgIGJJap1,,H,49.80
Asiento de Retencion Doc N. 001-001-000000460,24/06/2025,Y4erzvEMKij00e2L,JvaM8N4KRt800epz,,H,77.62
CONFECCION DE CAMISAS MANGA LARGA,24/06/2025,LmavGQOr5Cgjjb3N,nPeER14mgIGJJap1,,H,218.00
Asiento de Retencion Doc N. 001-001-000000461,24/06/2025,RMdRE0Lp0Ilkkbl6,pZeVOo6roFKLLaGW,,D,0.87
MI COMISARIATO,24/06/2025,Gge0G4NNXiWDDdAD,Y4erkBOW4Uj00a2L,,D,26.87
ANTICIPO A PRODUCCION,24/06/2025,gQbWMll2nsYgge6w,JvaM8N4KRt800epz,,D,602.35
ANTICIPO A PRODUCCION,24/06/2025,gQbWMll2nsYgge6w,9pdBBO4yQum99d8K,,H,602.35
ANTICIPO A PRODUCCION,24/06/2025,pZeVLkk1OiKLLbGW,KVeZVjQj2HRVVe8P,,D,602.35
ANTICIPO A PRODUCCION,24/06/2025,pZeVLkk1OiKLLbGW,JvaM8N4KRt800epz,,H,602.35
"Doc. 076-208-000091204,   MI COMISARIATO",24/06/2025,QzaOA37DrtX99dp4,MEegLgo2jhWxxaQ5,,H,36.21
"Doc. 001-001-000000460,   UNIFORMES OPERATIVOS PORTIARROZ",24/06/2025,JvaMy2mD3C800apz,JvaM8N4KRt800epz,,H,846.78
"Doc. 001-001-000000460,   UNIFORMES OPERATIVOS PORTIARROZ",24/06/2025,JvaMy2mD3C800apz,9pdBBO4yQum99d8K,,D,846.78
"Doc. 076-208-000091204,   MI COMISARIATO",24/06/2025,QzaOA37DrtX99dp4,DGe73Y47BH6xxen2,,D,36.21
SUMINISTROS DE OFICINA,24/06/2025,QzaO3QnYYTX99ap4,nPeER14y4hGJJap1,,D,1.38
SUMINISTROS DE OFICINA,24/06/2025,QzaO3QnYYTX99ap4,DGe73Y47BH6xxen2,,H,10.60
CONFECCION DE CAMISAS MANGA LARGA,24/06/2025,LmavGQOr5Cgjjb3N,RMdR6k90VFlkkdl6,,H,32.70
MI COMISARIATO,24/06/2025,Gge0G4NNXiWDDdAD,nPeER14y4hGJJap1,,D,1.22
SUMINISTROS DE OFICINA,24/06/2025,QzaO3QnYYTX99ap4,EMaxk8XAqh044e5G,,D,9.22
MI COMISARIATO,24/06/2025,Gge0G4NNXiWDDdAD,Y4erkBOW4Uj00a2L,,D,8.12
"Doc. 001-001-000000462,   CONFECCION DE CAMISAS MANGA LARGA",24/06/2025,xmbmvqB30sYKKdoK,MEegLgo2jhWxxaQ5,,D,250.70
"Doc. 001-001-000000462,   CONFECCION DE CAMISAS MANGA LARGA",24/06/2025,xmbmvqB30sYKKdoK,JvaM8N4KRt800epz,,H,250.70
CONFECCION DE CAMISAS MANGA LARGA,24/06/2025,LmavGQOr5Cgjjb3N,JvaM8N4KRt800epz,,D,250.70
MI COMISARIATO,24/06/2025,Gge0G4NNXiWDDdAD,DGe73Y47BH6xxen2,,H,36.21
PAGO SR BERNARDINO MENDOZA DE 2274 CAMISETA COFIMAR,24/07/2025,LqdPBOw7nImrral4,DGe73Y47BH6xxen2,,H,3104.18
"Doc. 026-002-000162924,   personal",24/07/2025,1qdG1Z910ClppaN8,DGe73Y47BH6xxen2,,D,8.40
"Doc. 026-002-000162924,   personal",24/07/2025,1qdG1Z910ClppaN8,MEegLgo2jhWxxaQ5,,H,8.40
"Doc. 004-003-000031815,   tela",24/07/2025,5wbow3yqziGLLbxE,MEegLgo2jhWxxaQ5,,H,18.47
"Doc. 001-001-000000177,   132 EQ FUBTBOL - 85 EQ BASQUET - 130 EQ ATLETISMO + 347 SUBLIMADOS",24/07/2025,mBdJv3kRoszmmd0J,loejqlr84CJMMdQM,,H,919.55
106-condominio marte,24/07/2025,y7aA0vZNzfo33egZ,Ejb2k2VNzsGJJdVN,,D,1.50
"Doc. 001-001-000000177,   132 EQ FUBTBOL - 85 EQ BASQUET - 130 EQ ATLETISMO + 347 SUBLIMADOS",24/07/2025,mBdJv3kRoszmmd0J,DGe73Y47BH6xxen2,,D,919.55
"Doc. 001-001-000050596,   tela",24/07/2025,Gge0wg96yuWDDdAD,DGe73Y47BH6xxen2,,D,7.31
"Doc. 001-001-000050596,   tela",24/07/2025,Gge0wg96yuWDDdAD,MEegLgo2jhWxxaQ5,,H,7.31
PAGO SR BERNARDINO MENDOZA DE 2274 CAMISETA COFIMAR,24/07/2025,LqdPBOw7nImrral4,PnazpQZAOTBppdO2,,D,3104.18
"Doc. 001-001-000000011,   97-COFIMAR CAMISETA POLO",24/07/2025,5wbo3YV0NHGLLbxE,MEegLgo2jhWxxaQ5,,H,71.88
PAGO SR BERNARDINO MENDOZA DE 2274 CAMISETA COFIMAR,24/07/2025,QzaOANvMNIX99dp4,loejqlr84CJMMdQM,,H,3104.18
tela,24/07/2025,LmavEn8Qghgjje3N,nPeER14y4hGJJap1,,D,2.41
PAGO SR BERNARDINO MENDOZA DE 2274 CAMISETA COFIMAR,24/07/2025,QzaOANvMNIX99dp4,DGe73Y47BH6xxen2,,D,3104.18
personal,24/07/2025,gQbWY5vYoiYgge6w,KBe1wERoVimDDbXy,,D,7.30
sintofil,24/07/2025,nPeEzJvjKuGJJap1,nPeER14y4hGJJap1,,D,1.37
tela,24/07/2025,QzaOANKzEiX99dp4,Ejb2k2VNzsGJJdVN,,D,32.13
tela,24/07/2025,QzaOANKzEiX99dp4,DGe73Y47BH6xxen2,,H,36.95
sintofil,24/07/2025,nPeEzJvjKuGJJap1,DGe73Y47BH6xxen2,,H,10.52
"Doc. 001-002-000000300,   Mano de obra",24/07/2025,KBe1Xm2xVTmDDdXy,DGe73Y47BH6xxen2,,D,1470.00
tela,24/07/2025,QzaOANKzEiX99dp4,nPeER14y4hGJJap1,,D,4.82
personal,24/07/2025,gQbWY5vYoiYgge6w,nPeER14y4hGJJap1,,D,1.10
"Doc. 001-002-000000300,   Mano de obra",24/07/2025,KBe1Xm2xVTmDDdXy,PnazpQZAOTBppdO2,,H,1470.00
sintofil,24/07/2025,nPeEzJvjKuGJJap1,Ejb2k2VNzsGJJdVN,,D,9.15
"Doc. 004-003-000031875,   tela",24/07/2025,DGe7QEXJOs6xxbn2,DGe73Y47BH6xxen2,,D,75.39
tela,24/07/2025,Ejb2LY5BjtGJJeVN,nPeER14y4hGJJap1,,D,0.95
tela,24/07/2025,Ejb2LY5BjtGJJeVN,DGe73Y47BH6xxen2,,H,7.31
tela,24/07/2025,Ejb2LY5BjtGJJeVN,Ejb2k2VNzsGJJdVN,,D,6.36
tela lavision y liceo cristiano,24/07/2025,mBdJv0m89uzmmd0J,nPeER14y4hGJJap1,,D,10.58
tela lavision y liceo cristiano,24/07/2025,mBdJv0m89uzmmd0J,DGe73Y47BH6xxen2,,H,81.12
tela lavision y liceo cristiano,24/07/2025,mBdJv0m89uzmmd0J,Ejb2k2VNzsGJJdVN,,D,70.54
"Doc. 001-001-000000011,   97-COFIMAR CAMISETA POLO",24/07/2025,5wbo3YV0NHGLLbxE,DGe73Y47BH6xxen2,,D,71.88
"Doc. 004-003-000031875,   tela",24/07/2025,DGe7QEXJOs6xxbn2,MEegLgo2jhWxxaQ5,,H,75.39
tela,24/07/2025,LmavEn8Qghgjje3N,DGe73Y47BH6xxen2,,H,18.47
personal,24/07/2025,gQbWY5vYoiYgge6w,DGe73Y47BH6xxen2,,H,8.40
tela,24/07/2025,pzb8RG382SMZZeEw,DGe73Y47BH6xxen2,,H,75.39
tela,24/07/2025,pzb8RG382SMZZeEw,Ejb2k2VNzsGJJdVN,,D,65.56
"Doc. 002-100-000064780,   106-condominio marte",24/07/2025,pgenEM4DYsLqqdNQ,DGe73Y47BH6xxen2,,D,1.72
Mano de obra,24/07/2025,pgenvEMpYiLqqeNQ,DGe73Y47BH6xxen2,,H,1470.00
tela,24/07/2025,pzb8RG382SMZZeEw,nPeER14y4hGJJap1,,D,9.83
tela,24/07/2025,LmavEn8Qghgjje3N,Ejb2k2VNzsGJJdVN,,D,16.06
"Doc. 004-003-000031815,   tela",24/07/2025,5wbow3yqziGLLbxE,DGe73Y47BH6xxen2,,D,18.47
106-condominio marte,24/07/2025,y7aA0vZNzfo33egZ,nPeER14y4hGJJap1,,D,0.22
"Doc. 003-001-000190001,   sintofil",24/07/2025,mBdJ0VA8yczmma0J,DGe73Y47BH6xxen2,,D,10.52
"Doc. 003-001-000190001,   sintofil",24/07/2025,mBdJ0VA8yczmma0J,loejqlr84CJMMdQM,,H,10.52
106-condominio marte,24/07/2025,y7aA0vZNzfo33egZ,DGe73Y47BH6xxen2,,H,1.72
Mano de obra,24/07/2025,pgenvEMpYiLqqeNQ,nPeER14pgTGJJap1,,D,1470.00
"Doc. 002-100-000064780,   106-condominio marte",24/07/2025,pgenEM4DYsLqqdNQ,PnazpQZ4OIBppdO2,,H,1.72
CORTA HILOS TC800 TC800,25/03/2025,pzb8JGELjCMZZeEw,Ejb2k2VNzsGJJdVN,,D,2.00
VENETA,25/03/2025,1qdGl18qKilppeN8,DGe73Y47BH6xxen2,,H,617.78
RONALDO PRIMERA,25/03/2025,Arb6ED91OU9AAayR,DGe73Y47BH6xxen2,,H,428.40
RONALDO PRIMERA,25/03/2025,Arb6ED91OU9AAayR,Ejb2k2VNzsGJJdVN,,D,372.52
VENETA,25/03/2025,1qdGl18qKilppeN8,Ejb2k2VNzsGJJdVN,,D,537.20
VENETA,25/03/2025,1qdGl18qKilppeN8,nPeER14y4hGJJap1,,D,80.58
SERVICIO DE BORDADO,25/03/2025,j6e9KJg5DCKggbWB,DGe73Y47BH6xxen2,,H,175.00
SERVICIO DE BORDADO,25/03/2025,j6e9KJg5DCKggbWB,Ejb2k2VNzsGJJdVN,,D,175.00
ENTRETELA,25/03/2025,5wbo53y5XSGLLexE,nPeER14y4hGJJap1,,D,34.56
ALEMANIA,25/03/2025,pgen32Oy5fLqqaNQ,DGe73Y47BH6xxen2,,H,2.10
"Doc. 009-006-000115160,   RONALDO PRIMERA",25/03/2025,RMdRxPNpYIlkkal6,MEegLgo2jhWxxaQ5,,H,428.40
ALEMANIA,25/03/2025,pgen32Oy5fLqqaNQ,Ejb2k2VNzsGJJdVN,,D,1.83
CORTA HILOS TC800 TC800,25/03/2025,pzb8JGELjCMZZeEw,nPeER14y4hGJJap1,,D,0.30
"Doc. 001-002-000000278,   SERVICIO DE BORDADO",25/03/2025,wKe55R5JxtKQQe31,DGe73Y47BH6xxen2,,D,175.00
CORTA HILOS TC800 TC800,25/03/2025,pzb8JGELjCMZZeEw,DGe73Y47BH6xxen2,,H,2.30
ALEMANIA,25/03/2025,pgen32Oy5fLqqaNQ,nPeER14y4hGJJap1,,D,0.27
"HARLEM
Ancho",25/03/2025,Arb6ED9ERc9AAayR,DGe73Y47BH6xxen2,,H,14.11
"Doc. 001-002-000000278,   SERVICIO DE BORDADO",25/03/2025,wKe55R5JxtKQQe31,MEegLgo2jhWxxaQ5,,H,175.00
"HARLEM
Ancho",25/03/2025,Arb6ED9ERc9AAayR,nPeER14y4hGJJap1,,D,1.84
"HARLEM
Ancho",25/03/2025,Arb6ED9ERc9AAayR,Ejb2k2VNzsGJJdVN,,D,12.27
"Doc. 009-006-000115180,   HARLEM
Ancho",25/03/2025,P9aQw6MDZiqEEdDM,MEegLgo2jhWxxaQ5,,H,14.11
BAMOA,25/03/2025,9pdBWV6qQFm99e8K,DGe73Y47BH6xxen2,,H,753.31
BAMOA,25/03/2025,9pdBWV6qQFm99e8K,Ejb2k2VNzsGJJdVN,,D,655.05
ENTRETELA,25/03/2025,5wbo53y5XSGLLexE,Ejb2k2VNzsGJJdVN,,D,230.43
ENTRETELA,25/03/2025,5wbo53y5XSGLLexE,DGe73Y47BH6xxen2,,H,264.99
RONALDO PRIMERA,25/03/2025,Arb6ED91OU9AAayR,nPeER14y4hGJJap1,,D,55.88
"Doc. 009-006-000115160,   RONALDO PRIMERA",25/03/2025,RMdRxPNpYIlkkal6,DGe73Y47BH6xxen2,,D,428.40
"Doc. 009-006-000115180,   HARLEM
Ancho",25/03/2025,P9aQw6MDZiqEEdDM,DGe73Y47BH6xxen2,,D,14.11
BAMOA,25/03/2025,9pdBWV6qQFm99e8K,nPeER14y4hGJJap1,,D,98.26
pantalones,25/03/2025,Gge06VB0GSWDDbAD,DGe73Y47BH6xxen2,,H,208.00
"Doc. 004-002-000101905,   CAMBRELLA",25/03/2025,Y4erwEvqLCj00a2L,MEegLgo2jhWxxaQ5,,H,101.67
"Doc. 001-003-000212144,   CORTA HILOS TC800 TC800",25/03/2025,wKe55lrLxsKQQe31,DGe73Y47BH6xxen2,,D,2.30
"Doc. 001-003-000212144,   CORTA HILOS TC800 TC800",25/03/2025,wKe55lrLxsKQQe31,MEegLgo2jhWxxaQ5,,H,2.30
pantalones,25/03/2025,Gge06VB0GSWDDbAD,Ejb2k2VNzsGJJdVN,,D,208.00
"Doc. 002-100-000049115,   ALEMANIA",25/03/2025,KBe18YnqZsmDDdXy,MEegLgo2jhWxxaQ5,,H,2.10
"Doc. 001-006-000228695,   VENETA",25/03/2025,j6e95l14DFKggeWB,DGe73Y47BH6xxen2,,D,617.78
